fight_id,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time
6982,645,Gasper Oliver,2618.0,4032.0,4032.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,2:10
6981,645,Gary Copeland,2527.0,1054.0,1054.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,2,3:21
6980,644,Herb Dean,606.0,666.0,606.0,5,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,5,1:10
6979,644,Jason Herzog,3719.0,1403.0,3719.0,3,F,Middleweight,M,Submission,Rear Naked Choke,2,2:49
6978,644,Mark Smith,245.0,3646.0,245.0,3,F,Middleweight,M,Submission,Arm Triangle From Mount,2,1:28
6977,644,Chris Tognoni,3073.0,1348.0,1348.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,1:41
6976,644,Herb Dean,971.0,3390.0,971.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6975,644,Jason Herzog,1135.0,180.0,180.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6974,644,Mark Smith,3634.0,3421.0,3634.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6973,644,Chris Tognoni,3140.0,2354.0,3140.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
6972,644,Jason Herzog,3112.0,4048.0,4048.0,3,F,Women's Bantamweight,F,Submission,Kneebar After Drop to Ground,1,2:11
6971,644,Mark Smith,1488.0,1772.0,1772.0,3,F,Catch Weight,M,Submission,Rear Naked Choke,2,2:03
6970,644,Chris Tognoni,3366.0,2502.0,2502.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
6969,643,Marc Goddard,1291.0,3752.0,1291.0,5,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,3:08
6968,643,Mark Smith,438.0,684.0,684.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,3:35
6967,643,Chris Tognoni,1958.0,211.0,1958.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6966,643,Marc Goddard,161.0,760.0,161.0,3,F,Welterweight,M,Decision,Split,3,5:00
6965,643,Jacob Montalvo,2817.0,2846.0,2846.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:35
6964,643,Keith Peterson,80.0,2416.0,2416.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,3:42
6963,643,Chris Tognoni,948.0,3148.0,3148.0,3,F,Women's Featherweight,F,Decision,Unanimous,3,5:00
6962,643,Mark Smith,309.0,470.0,309.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6961,643,Keith Peterson,1850.0,2794.0,2794.0,3,F,Featherweight,M,Decision,Split,3,5:00
6960,643,Jerin Valel,2559.0,3306.0,2559.0,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,3,4:21
6959,642,Jason Herzog,2532.0,4028.0,2532.0,5,F,Featherweight,M,Decision,Unanimous,5,5:00
6958,642,Keith Peterson,3863.0,1139.0,3863.0,3,F,Featherweight,M,KO/TKO,Knee to Head At Distance,1,2:37
6957,642,Nick Berens,2413.0,1548.0,1548.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6956,642,Keith Peterson,3716.0,3324.0,3324.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,2:05
6955,642,Jason Herzog,1571.0,2685.0,1571.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6954,642,Dwayne Bess,2702.0,2869.0,2869.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6953,642,Jason Herzog,4037.0,3652.0,4037.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,1:40
6952,642,Nick Berens,927.0,1478.0,927.0,3,F,Flyweight,M,KO/TKO,Knee to Head At Distance,1,2:09
6951,642,Dwayne Bess,3337.0,2582.0,3337.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,3,4:13
6950,642,Keith Peterson,1001.0,975.0,1001.0,3,F,Women's Strawweight,F,Submission,Armbar From Mount,2,4:21
6949,642,Jason Herzog,287.0,23.0,23.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6948,642,Dwayne Bess,3688.0,2806.0,2806.0,3,F,Women's Strawweight,F,KO/TKO,Punches to Head On Ground,2,2:42
6947,642,Nick Berens,1216.0,3734.0,3734.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6946,642,Dwayne Bess,3114.0,1153.0,3114.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00
6945,641,Dan Miragliotta,1256.0,4089.0,4089.0,5,T,Middleweight,M,KO/TKO,Punch to Head At Distance,2,4:21
6944,641,Marc Goddard,3616.0,1819.0,3616.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6943,641,Keith Peterson,2961.0,65.0,2961.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,2:57
6942,641,Dan Miragliotta,2534.0,1183.0,2534.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,3:16
6941,641,Keith Peterson,946.0,974.0,974.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6940,641,Marc Goddard,3325.0,2861.0,2861.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
6939,641,Larry Folsom,179.0,1195.0,1195.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00
6938,641,Marc Goddard,1741.0,1144.0,1144.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,1,3:15
6937,641,Larry Folsom,3584.0,2814.0,2814.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00
6936,641,Andrew Glenn,3884.0,1415.0,3884.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00
6935,641,Larry Folsom,1442.0,2871.0,2871.0,3,F,Featherweight,M,KO/TKO,Punch to Body At Distance,2,0:36
6934,641,Andrew Glenn,3988.0,2479.0,2479.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6933,640,Dan Miragliotta,263.0,857.0,857.0,5,F,Bantamweight,M,Decision,Split,5,5:00
6932,640,Jacob Montalvo,2529.0,828.0,2529.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
6931,640,Jason Herzog,2121.0,2007.0,2121.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,4:11
6930,640,Kerry Hatley,2068.0,3866.0,3866.0,3,F,Women's Flyweight,F,Decision,Split,3,5:00
6929,640,Kerry Hatley,1463.0,3142.0,3142.0,3,F,Middleweight,M,Decision,Split,3,5:00
6928,640,Jason Herzog,1198.0,1950.0,1198.0,3,F,Featherweight,M,Submission,Guillotine Choke After Drop to Half Guard,2,2:50
6927,640,Jacob Montalvo,1232.0,4042.0,4042.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6926,640,Kerry Hatley,2834.0,1308.0,2834.0,3,F,Welterweight,M,Decision,Split,3,5:00
6925,640,Jason Herzog,258.0,2137.0,258.0,3,F,Flyweight,M,KO/TKO,Elbows to Head On Ground,2,4:04
6924,640,Kerry Hatley,4011.0,876.0,4011.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
6923,639,Herb Dean,3117.0,310.0,3117.0,5,T,Welterweight,M,Decision,Majority,5,5:00
6922,639,Marc Goddard,2902.0,2976.0,2902.0,3,F,Lightweight,M,Decision,Majority,3,5:00
6921,639,Rich Mitchell,1496.0,3865.0,1496.0,3,F,Welterweight,M,Submission,Armbar From Mount,1,4:51
6920,639,Herb Dean,1900.0,1423.0,1900.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6919,639,Marc Goddard,255.0,3193.0,255.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
6918,639,Rich Mitchell,715.0,3989.0,715.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,4:27
6917,639,Lukasz Bosacki,3147.0,1612.0,3147.0,3,F,Lightweight,M,Decision,Split,3,5:00
6916,639,Marc Goddard,1295.0,3927.0,3927.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Mount,1,1:15
6915,639,Herb Dean,1642.0,2992.0,1642.0,3,F,Flyweight,M,Submission,Neck Crank From Back Control,3,4:32
6914,639,Rich Mitchell,1552.0,823.0,1552.0,3,F,Featherweight,M,Decision,Split,3,5:00
6913,639,Lukasz Bosacki,3146.0,389.0,3146.0,3,F,Middleweight,M,KO/TKO,"to    
      Injury",1,1:52
6912,639,Marc Goddard,2680.0,2771.0,2680.0,3,F,Flyweight,M,KO/TKO,Punch to Body At Distance,1,1:01
6911,639,Herb Dean,103.0,3538.0,103.0,3,F,Women's Flyweight,F,Decision,Split,3,5:00
6910,639,Lukasz Bosacki,1687.0,2644.0,2644.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6909,638,Herb Dean,68.0,3136.0,3136.0,5,F,Bantamweight,M,Decision,Unanimous,5,5:00
6908,638,Mark Smith,225.0,962.0,225.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,1,2:16
6907,638,Herb Dean,2163.0,579.0,2163.0,3,F,Catch Weight,M,Submission,Triangle Choke From Bottom Guard,1,3:38
6906,638,Keith Peterson,1435.0,1836.0,1836.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6905,638,Chris Tognoni,3829.0,3563.0,3829.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,3:18
6904,638,Mark Smith,1231.0,335.0,1231.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6903,638,Herb Dean,124.0,3639.0,124.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6902,638,Keith Peterson,3915.0,2737.0,2737.0,3,F,Bantamweight,M,Submission,Inverted Triangle From Bottom Side Control,3,4:43
6901,638,Chris Tognoni,3149.0,2929.0,2929.0,3,F,Middleweight,M,Submission,Guillotine Choke From Half Guard,2,3:00
6900,638,Mark Smith,2585.0,2734.0,2585.0,3,F,Bantamweight,M,Decision,Split,3,5:00
6899,638,Keith Peterson,2004.0,4049.0,2004.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6898,638,Chris Tognoni,1524.0,684.0,684.0,3,F,Flyweight,M,Submission,Rear Naked Choke,2,1:23
6897,638,Keith Peterson,2632.0,2778.0,2632.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6896,637,Marc Goddard,2349.0,2881.0,2349.0,5,T,Heavyweight,M,Submission,Guillotine Choke On Ground,1,2:04
6895,637,Jason Herzog,730.0,2735.0,2735.0,5,T,Women's Flyweight,F,Submission,Rear Naked Choke,4,4:34
6894,637,Herb Dean,1503.0,1121.0,1121.0,3,F,Welterweight,M,Submission,Rear Naked Choke,3,4:17
6893,637,Mark Smith,2884.0,332.0,2884.0,3,F,Lightweight,M,Decision,Split,3,5:00
6892,637,Keith Peterson,1480.0,1207.0,1480.0,3,F,Middleweight,M,Submission,Arm Triangle From Half Guard,1,2:54
6891,637,Jason Herzog,2877.0,2335.0,2877.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6890,637,Herb Dean,3643.0,3163.0,3163.0,3,F,Middleweight,M,KO/TKO,"Punches to Head From Guard
      Corner Stoppage",2,4:59
6889,637,Keith Peterson,3950.0,1057.0,1057.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6888,637,Mark Smith,1858.0,3846.0,3846.0,3,F,Middleweight,M,KO/TKO,Punches to Head In Clinch,2,4:12
6887,637,Marc Goddard,2865.0,607.0,2865.0,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,3,4:22
6886,637,Herb Dean,1833.0,909.0,909.0,3,F,Bantamweight,M,Decision,Majority,3,5:00
6885,637,Jason Herzog,1266.0,1049.0,1049.0,3,F,Women's Strawweight,F,Submission,Armbar From Side Control,2,2:14
6884,637,Keith Peterson,3756.0,3837.0,3837.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6883,637,Mark Smith,1052.0,1126.0,1126.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6882,636,Jason Herzog,1570.0,4027.0,4027.0,3,F,Middleweight,M,Submission,Rear Naked Choke,3,4:25
6881,636,Kerry Hatley,895.0,1799.0,895.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6880,636,Chris Tognoni,505.0,3271.0,505.0,3,F,Women's Flyweight,F,Submission,Guillotine Choke After Drop to Guard,2,2:51
6879,636,Mark Smith,1884.0,2128.0,1884.0,3,F,Welterweight,M,Submission,Arm Triangle From Half Guard,1,4:15
6878,636,Kerry Hatley,2782.0,1279.0,1279.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:59
6877,636,Chris Tognoni,2400.0,3013.0,2400.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6876,636,Jason Herzog,2085.0,1832.0,2085.0,3,F,Lightweight,M,KO/TKO,Knees to Head In Clinch,1,2:27
6875,636,Kerry Hatley,1372.0,2354.0,1372.0,3,F,Catch Weight,M,Decision,Split,3,5:00
6874,636,Jason Herzog,611.0,3260.0,611.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,4:55
6873,636,Mark Smith,4000.0,4033.0,4033.0,3,F,Lightweight,M,Decision,Majority,3,5:00
6872,635,Herb Dean,3976.0,3755.0,3755.0,5,F,Women's Flyweight,F,Submission,Rear Naked Choke,2,1:37
6871,635,Mark Smith,90.0,1294.0,1294.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6870,635,Jacob Montalvo,1322.0,1191.0,1191.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6869,635,Chris Tognoni,2197.0,1173.0,1173.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6868,635,Herb Dean,1693.0,2576.0,2576.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6866,635,Jacob Montalvo,2116.0,3629.0,3629.0,3,F,Women's Bantamweight,F,Submission,Kneebar On Ground,2,4:45
6865,635,Chris Tognoni,3088.0,3922.0,3088.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6864,635,Mark Smith,898.0,2005.0,2005.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:49
6863,635,Jacob Montalvo,2974.0,2768.0,2974.0,3,F,Welterweight,M,Submission,Guillotine Choke From Bottom Guard,2,1:37
6862,635,Chris Tognoni,3536.0,955.0,3536.0,3,F,Flyweight,M,Submission,Rear Naked Choke,1,3:13
6861,634,Marc Goddard,1895.0,227.0,1895.0,5,T,Lightweight,M,Decision,Unanimous,5,5:00
6860,634,Jason Herzog,983.0,3087.0,983.0,5,T,Featherweight,M,Submission,Triangle Choke From Bottom Guard,2,4:19
6859,634,Marc Goddard,3250.0,3654.0,3250.0,3,F,Welterweight,M,Submission,Rear Naked Choke,1,2:13
6858,634,Jason Herzog,471.0,1179.0,471.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:06
6857,634,Steve Perceval,1280.0,3627.0,3627.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6856,634,Peter Hickmott,3340.0,3886.0,3340.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,2:02
6855,634,Matt Wynne,940.0,987.0,987.0,3,F,Flyweight,M,KO/TKO,Punches to Body At Distance,1,0:59
6854,634,Marc Goddard,1573.0,1171.0,1573.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6853,634,Jason Herzog,2390.0,740.0,2390.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6852,634,Steve Perceval,1987.0,1085.0,1987.0,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,2,0:44
6851,634,Peter Hickmott,42.0,3773.0,3773.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6850,634,Matt Wynne,341.0,3682.0,3682.0,3,F,Lightweight,M,Decision,Split,3,5:00
6849,633,Marc Goddard,2034.0,567.0,567.0,5,F,Heavyweight,M,Submission,Arm Triangle On Ground,1,3:05
6848,633,Keith Peterson,2307.0,3448.0,3448.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
6847,633,Mark Smith,330.0,2431.0,330.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6846,633,Keith Peterson,2212.0,2920.0,2920.0,3,F,Welterweight,M,KO/TKO,Elbows to Head From Mount,1,4:36
6845,633,Marc Goddard,818.0,2314.0,2314.0,3,F,Lightweight,M,KO/TKO,Elbows to Head From Mount,2,3:44
6843,633,Keith Peterson,2265.0,1528.0,1528.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,0:33
6842,633,Marc Goddard,3470.0,1317.0,1317.0,3,F,Flyweight,M,Submission,Rear Naked Choke,3,3:11
6841,633,Mark Smith,1319.0,392.0,1319.0,3,F,Middleweight,M,Submission,Rear Naked Choke,1,4:05
6840,633,Chris Tognoni,467.0,4080.0,467.0,3,F,Flyweight,M,Submission,Triangle Armbar From Bottom Guard,1,4:20
6839,632,Marc Goddard,427.0,2550.0,2550.0,5,T,Light Heavyweight,M,Decision,Unanimous,5,5:00
6838,632,Herb Dean,2997.0,1603.0,1603.0,5,T,Flyweight,M,TKO - Doctor's Stoppage,Eye Injury,3,5:00
6837,632,Fernando Portella,3616.0,1915.0,3616.0,3,F,Welterweight,M,Submission,Arm Triangle From Mount,1,4:15
6836,632,Osiris Maia,1554.0,3976.0,3976.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6835,632,Herb Dean,3362.0,212.0,212.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head In Clinch,1,2:16
6834,632,Herb Dean,925.0,1178.0,1178.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,4:05
6833,632,Fernando Portella,988.0,3005.0,3005.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,4:13
6832,632,Osiris Maia,1643.0,3378.0,1643.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,4:05
6831,632,Herb Dean,3729.0,2088.0,3729.0,3,F,Welterweight,M,Submission,Guillotine Choke After Drop to Guard,1,0:49
6830,632,Fernando Portella,4102.0,4018.0,4018.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Back Control,2,2:56
6829,632,Marc Goddard,2136.0,559.0,559.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6828,632,Osiris Maia,3728.0,1760.0,3728.0,3,F,Lightweight,M,KO/TKO,Flying Knee Head,2,2:17
6827,632,Herb Dean,4001.0,3315.0,3315.0,3,F,Welterweight,M,Decision,Split,3,5:00
6826,632,Marc Goddard,1437.0,3035.0,1437.0,3,F,Women's Featherweight,F,Decision,Unanimous,3,5:00
6825,632,Fernando Portella,1395.0,1869.0,1869.0,3,F,Bantamweight,M,KO/TKO,Knees to Body At Distance,2,2:18
6824,631,Mark Smith,512.0,2455.0,512.0,5,F,Light Heavyweight,M,Decision,Unanimous,5,5:00
6823,631,Jason Herzog,2464.0,2420.0,2464.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,4:13
6822,631,Kerry Hatley,599.0,2181.0,2181.0,3,F,Middleweight,M,KO/TKO,Kick to Body At Distance,2,3:19
6821,631,Chris Tognoni,246.0,1263.0,1263.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00
6820,631,Jason Herzog,1433.0,3862.0,1433.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,4:40
6819,631,Chris Tognoni,3838.0,1724.0,3838.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6818,631,Mark Smith,1054.0,1093.0,1093.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,2,0:28
6817,631,Kerry Hatley,1091.0,2984.0,1091.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6816,631,Jason Herzog,1518.0,2573.0,1518.0,3,F,Flyweight,M,Submission,Rear Naked Choke,1,3:16
6815,631,Mark Smith,3945.0,4078.0,3945.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6814,631,Kerry Hatley,2354.0,2973.0,2354.0,3,F,Flyweight,M,KO/TKO,Punches to Head From Guard,1,4:33
6813,630,Herb Dean,3562.0,512.0,3562.0,5,F,Middleweight,M,Decision,Split,5,5:00
6812,630,Mark Smith,350.0,2434.0,350.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6811,630,Keith Peterson,4065.0,3379.0,4065.0,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,3,2:13
6810,630,Herb Dean,3591.0,3073.0,3591.0,3,F,Featherweight,M,KO/TKO,Kick to Head At Distance,1,3:04
6809,630,Keith Peterson,3200.0,2728.0,3200.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,2:45
6808,630,Mark Smith,3646.0,1403.0,1403.0,3,F,Middleweight,M,KO/TKO,Punch to Head On Ground,1,3:16
6807,630,Chris Tognoni,230.0,1763.0,1763.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6806,630,Herb Dean,1810.0,760.0,760.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6805,630,Keith Peterson,1435.0,2298.0,1435.0,3,F,Bantamweight,M,Submission,Guillotine Choke On Ground,2,3:50
6803,630,Herb Dean,3831.0,3034.0,3034.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
6802,630,Keith Peterson,3135.0,2285.0,2285.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
6801,630,Chris Tognoni,1595.0,1488.0,1595.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6800,629,Herb Dean,1199.0,2773.0,1199.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6799,629,Jason Herzog,1183.0,1597.0,1183.0,3,F,Catch Weight,M,KO/TKO,Punches to Head At Distance,3,2:29
6798,629,Mark Smith,394.0,3163.0,3163.0,3,F,Middleweight,M,Submission,Neck Crank From Back Control,3,2:43
6797,629,Marc Goddard,1662.0,380.0,380.0,3,F,Featherweight,M,Submission,Arm Triangle From Side Control,2,3:10
6796,629,Herb Dean,946.0,1241.0,946.0,3,F,Bantamweight,M,Submission,Neck Crank From Back Control,1,2:44
6795,629,Mark Smith,926.0,3293.0,926.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:23
6794,629,Chris Tognoni,742.0,1955.0,742.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,2,4:41
6793,629,Jason Herzog,3325.0,3635.0,3325.0,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,2,2:49
6792,629,Chris Tognoni,1139.0,2576.0,1139.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,2,4:30
6791,629,Mark Smith,3652.0,677.0,3652.0,3,F,Featherweight,M,Submission,Arm Triangle From Side Control,3,3:41
6790,629,Chris Tognoni,909.0,2177.0,909.0,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,3,4:13
6789,628,Dan Miragliotta,401.0,2534.0,401.0,5,F,Welterweight,M,KO/TKO,"to    
      Corner Stoppage",4,5:00
6788,628,Marc Goddard,3865.0,3185.0,3185.0,3,F,Welterweight,M,Submission,Rear Naked Choke,2,3:20
6787,628,Keith Peterson,1478.0,782.0,1478.0,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,2,1:44
6786,628,Dan Miragliotta,342.0,1291.0,1291.0,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,0:54
6785,628,Marc Goddard,2580.0,3193.0,3193.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,2,4:06
6784,628,Keith Peterson,3985.0,3294.0,3985.0,3,F,Middleweight,M,KO/TKO,Punches to Head From Half Guard,2,2:45
6783,628,Marc Goddard,1161.0,931.0,931.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,3,3:26
6782,628,Andrew Glenn,2552.0,3159.0,2552.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6781,628,Larry Folsom,2702.0,2522.0,2702.0,3,F,Lightweight,M,Decision,Split,3,5:00
6780,628,Keith Peterson,2364.0,3229.0,2364.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6779,628,Dan Miragliotta,3103.0,1286.0,1286.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
6778,628,Andrew Glenn,2036.0,305.0,2036.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
6777,628,Larry Folsom,966.0,1850.0,1850.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,1:14
6776,628,Keith Peterson,2398.0,1438.0,2398.0,3,F,Women's Strawweight,F,KO/TKO,Punches to Head From Guard,2,4:06
6775,627,Keith Peterson,1432.0,3324.0,1432.0,3,F,Light Heavyweight,M,KO/TKO,Knee to Head At Distance,2,1:02
6774,627,Jacob Montalvo,731.0,3390.0,3390.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
6773,627,Chris Tognoni,3002.0,883.0,883.0,3,F,Welterweight,M,KO/TKO,"Kick to Head At Distance
      Wheel Kick",3,1:03
6772,627,Mark Smith,3250.0,1004.0,3250.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,3:24
6771,627,Keith Peterson,2354.0,12.0,2354.0,3,F,Flyweight,M,Decision,Split,3,5:00
6770,627,Jacob Montalvo,1900.0,1596.0,1900.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00
6769,627,Chris Tognoni,1613.0,2373.0,2373.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6768,627,Mark Smith,336.0,1511.0,336.0,3,F,Bantamweight,M,Decision,Split,3,5:00
6767,627,Keith Peterson,3245.0,1397.0,3245.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6766,627,Jacob Montalvo,2559.0,2868.0,2559.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6765,627,Chris Tognoni,681.0,3751.0,681.0,3,F,Women's Flyweight,F,KO/TKO,Spinning Back Kick Head,3,1:27
6764,626,Marc Goddard,4089.0,1256.0,1256.0,5,T,Middleweight,M,KO/TKO,Punches to Head At Distance,5,2:01
6763,626,Keith Peterson,3063.0,16.0,16.0,5,T,Women's Strawweight,F,Submission,"Rear Naked Choke
      From back crucifix",2,1:05
6762,626,Dan Miragliotta,1189.0,3493.0,1189.0,3,F,Lightweight,M,Submission,Rear Naked Choke,3,2:00
6761,626,Kevin MacDonald,3122.0,2685.0,2685.0,3,F,Bantamweight,M,KO/TKO,Knee to Head At Distance,1,2:01
6760,626,Keith Peterson,2512.0,1152.0,2512.0,3,F,Lightweight,M,KO/TKO,"Kick to Body At Distance
      Front Kick",2,4:06
6759,626,Dan Miragliotta,1042.0,1644.0,1644.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,3:20
6758,626,Marc Goddard,1065.0,579.0,579.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:20
6757,626,Kevin MacDonald,3755.0,1790.0,3755.0,3,F,Women's Flyweight,F,Submission,Kimura From Side Control,1,3:37
6756,626,Keith Peterson,1230.0,334.0,1230.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
6755,626,Dan Miragliotta,2926.0,3898.0,2926.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,2:30
6754,626,Marc Goddard,2171.0,2796.0,2171.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
6753,626,Kevin MacDonald,356.0,3471.0,356.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,4:51
6752,626,Marc Goddard,3949.0,2416.0,2416.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
6751,626,Kevin MacDonald,323.0,1500.0,323.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:44
6750,625,Jason Herzog,981.0,2057.0,2057.0,5,F,Women's Strawweight,F,KO/TKO,Punches to Head At Distance,3,0:54
